Formula modelo,MAE train,MAE test,Variación validación (MAE)
Y~Y1+Y3+Y4+Y7+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA,5.94700338610919,5.8619174773815015,1.4307358379251935
Y~Y1+Y3+Y4+Y7+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA_DESPUES,5.943188423098531,5.86795767909971,1.2658313794398943
Y~Y1+Y3+Y4+Y7+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO,5.922934654522438,5.868296897953848,0.9224777877107104
Y~Y1+Y3+Y4+Y7+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA,5.9329629618519615,5.8786146759639735,0.916039527592522
Y~Y1+Y3+Y4+Y7+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA_DESPUES,5.927979496412734,5.881740301442823,0.7800161083197338
Y~Y1+Y3+Y4+Y7+CLASE_ACCIDENTE+FESTIVO+QUINCENA,5.94277319601238,5.856173504830228,1.4572269263154904
Y~Y1+Y3+Y4+Y7+CLASE_ACCIDENTE+FESTIVO+QUINCENA_DESPUES,5.940417662127402,5.863889665615175,1.2882595276107325
Y~Y1+Y3+Y4+Y7+CLASE_ACCIDENTE+QUINCENA+QUINCENA_DESPUES,5.944545448525603,5.86651311766665,1.3126711122766668
Y~Y1+Y3+Y4+Y7+DIA_SEMANA+FIN_SEMANA+FESTIVO,5.969119169930063,5.889942791382227,1.3264332021832257
Y~Y1+Y3+Y4+Y7+DIA_SEMANA+FIN_SEMANA+QUINCENA,5.978621878713668,5.896664149695364,1.3708465041100275
Y~Y1+Y3+Y4+Y7+DIA_SEMANA+FIN_SEMANA+QUINCENA_DESPUES,5.973946984037674,5.8997710517559865,1.241657023068418
Y~Y1+Y3+Y4+Y7+DIA_SEMANA+FESTIVO+QUINCENA,5.969459133543702,5.881874104246896,1.4672188440766123
Y~Y1+Y3+Y4+Y7+DIA_SEMANA+FESTIVO+QUINCENA_DESPUES,5.96369666909379,5.8850712890896215,1.3184000522970225
Y~Y1+Y3+Y4+Y7+DIA_SEMANA+QUINCENA+QUINCENA_DESPUES,5.973175662448679,5.892776583327873,1.346002255152955
Y~Y1+Y3+Y4+Y7+FIN_SEMANA+FESTIVO+QUINCENA,5.971656070785191,5.893881934109897,1.302388077166469
Y~Y1+Y3+Y4+Y7+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,5.968072084115139,5.899848264885135,1.1431467024601074
Y~Y1+Y3+Y4+Y7+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,5.976531142365616,5.904612394184486,1.2033526885072492
Y~Y1+Y3+Y4+Y7+FESTIVO+QUINCENA+QUINCENA_DESPUES,5.9640716979320905,5.865198837097724,1.6578080519831526
Y~Y1+Y3+Y4+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA,6.073274857093108,6.156737392361017,1.3742591473598686
Y~Y1+Y3+Y4+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO,6.073564195063043,6.148412879641611,1.2323683783470818
Y~Y1+Y3+Y4+Y14+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA,6.089098937552555,6.154507211134188,1.074186414975934
Y~Y1+Y3+Y4+Y14+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA_DESPUES,6.0852587934529225,6.159357467409247,1.2176749826325688
Y~Y1+Y3+Y4+Y14+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO,6.064024343185335,6.15580714045346,1.5135624805211885
Y~Y1+Y3+Y4+Y14+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA,6.078307890256307,6.165712434480688,1.437974939777125
Y~Y1+Y3+Y4+Y14+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA_DESPUES,6.0730981424060175,6.168269149735251,1.5670915420367186
Y~Y1+Y3+Y4+Y14+CLASE_ACCIDENTE+FESTIVO+QUINCENA,6.079718410057423,6.150549712380532,1.1650424829863106
Y~Y1+Y3+Y4+Y14+CLASE_ACCIDENTE+FESTIVO+QUINCENA_DESPUES,6.077262961541105,6.156911357370228,1.3105965026223798
Y~Y1+Y3+Y4+Y14+CLASE_ACCIDENTE+QUINCENA+QUINCENA_DESPUES,6.085057003172691,6.16039354365536,1.2380580895690658
Y~Y1+Y3+Y4+Y14+DIA_SEMANA+FIN_SEMANA+FESTIVO,6.118597295122557,6.176728215009598,0.9500693881811856
Y~Y1+Y3+Y4+Y14+DIA_SEMANA+FIN_SEMANA+QUINCENA,6.13330815316506,6.184476106745023,0.8342635377542218
Y~Y1+Y3+Y4+Y14+DIA_SEMANA+FIN_SEMANA+QUINCENA_DESPUES,6.127962307160304,6.186822189247986,0.9605131222642532
Y~Y1+Y3+Y4+Y14+DIA_SEMANA+FESTIVO+QUINCENA,6.119006313852648,6.169572096511321,0.8263724543672909
Y~Y1+Y3+Y4+Y14+DIA_SEMANA+FESTIVO+QUINCENA_DESPUES,6.1132947310680565,6.1716923192589865,0.9552555661049786
Y~Y1+Y3+Y4+Y14+DIA_SEMANA+QUINCENA+QUINCENA_DESPUES,6.127751229682301,6.179126115206419,0.8383970497245797
Y~Y1+Y3+Y4+Y14+FIN_SEMANA+FESTIVO+QUINCENA,6.123256604015357,6.1830026816605965,0.9757238918594462
Y~Y1+Y3+Y4+Y14+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.119406299030629,6.188069159949613,1.1220510220061826
Y~Y1+Y3+Y4+Y14+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.132094129246073,6.194858630987359,1.0235410680005836
Y~Y1+Y3+Y4+Y14+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.114586238420455,6.151617910576384,0.605628422136624
Y~Y1+Y3+Y4+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+FESTIVO,6.274840428879332,6.38509202386977,1.7570422107152888
Y~Y1+Y3+Y4+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA,6.290054838959208,6.391271218476335,1.60914939708023
Y~Y1+Y3+Y4+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA_DESPUES,6.285732880862409,6.395437972914385,1.7453031194816555
Y~Y1+Y3+Y4+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA,6.308161451130389,6.387371888624139,1.2556818354665822
Y~Y1+Y3+Y4+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA_DESPUES,6.3062932779203456,6.395454607702456,1.4138468645960898
Y~Y1+Y3+Y4+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA+QUINCENA_DESPUES,6.322475633886846,6.393036546481043,1.1160329699968898
Y~Y1+Y3+Y4+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA,6.286401273909232,6.402029311368746,1.83933593198084
Y~Y1+Y3+Y4+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.283777499854409,6.408365018639067,1.9826850773685811
Y~Y1+Y3+Y4+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.297696152287051,6.413781870547093,1.8433045268131147
Y~Y1+Y3+Y4+CLASE_ACCIDENTE+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.3159268598506255,6.395165312477267,1.2545815425816256
Y~Y1+Y3+Y4+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA,6.415147222907167,6.490917368811805,1.1811131260414178
Y~Y1+Y3+Y4+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.41217824841456,6.49752366202688,1.330989412738515
Y~Y1+Y3+Y4+DIA_SEMANA+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.426480423388941,6.500068636529416,1.1450779943661311
Y~Y1+Y3+Y4+DIA_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.42106127563232,6.489009667884935,1.0582112416599598
Y~Y1+Y3+Y4+FIN_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.422565164729925,6.510443257757751,1.3682709443014378
Y~Y1+Y3+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA,5.915974213420664,5.886126220514387,0.5045321671376614
Y~Y1+Y3+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO,5.897402760408663,5.860404899319789,0.6273585609118157
Y~Y1+Y3+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA,5.90875043012519,5.868252817313767,0.6853837082871198
Y~Y1+Y3+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA_DESPUES,5.903822614263943,5.868124187321204,0.6046663200294956
Y~Y1+Y3+Y7+Y14+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO,5.908402647554359,5.875019768104938,0.5650068460252848
Y~Y1+Y3+Y7+Y14+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA,5.916174186867639,5.886460926510828,0.5022377539655029
Y~Y1+Y3+Y7+Y14+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA_DESPUES,5.9120606256231385,5.888546655379558,0.3977288416439831
Y~Y1+Y3+Y7+Y14+CLASE_ACCIDENTE+FESTIVO+QUINCENA,5.919139057362607,5.879611229517042,0.6677969120593126
Y~Y1+Y3+Y7+Y14+CLASE_ACCIDENTE+FESTIVO+QUINCENA_DESPUES,5.916635994807371,5.884575049180294,0.5418779464414294
Y~Y1+Y3+Y7+Y14+CLASE_ACCIDENTE+QUINCENA+QUINCENA_DESPUES,5.920299643446921,5.88798262008645,0.5458680355181343
Y~Y1+Y3+Y7+Y14+DIA_SEMANA+FIN_SEMANA+FESTIVO,5.907844814868139,5.873715259799403,0.5776989094710623
Y~Y1+Y3+Y7+Y14+DIA_SEMANA+FIN_SEMANA+QUINCENA,5.917234414186053,5.885339374947337,0.539019362867394
Y~Y1+Y3+Y7+Y14+DIA_SEMANA+FIN_SEMANA+QUINCENA_DESPUES,5.913273376880507,5.887450185212222,0.4366987626387657
Y~Y1+Y3+Y7+Y14+DIA_SEMANA+FESTIVO+QUINCENA,5.901512181392445,5.871046292312902,0.516238688375551
Y~Y1+Y3+Y7+Y14+DIA_SEMANA+FESTIVO+QUINCENA_DESPUES,5.89694571855914,5.872534433755607,0.413964889090028
Y~Y1+Y3+Y7+Y14+DIA_SEMANA+QUINCENA+QUINCENA_DESPUES,5.906163774012494,5.882984400285887,0.3924607344719846
Y~Y1+Y3+Y7+Y14+FIN_SEMANA+FESTIVO+QUINCENA,5.909372369690032,5.874216294717775,0.594920623932532
Y~Y1+Y3+Y7+Y14+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,5.9066419105213335,5.8791642412924885,0.4651995100617119
Y~Y1+Y3+Y7+Y14+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,5.913394293002725,5.887683500072476,0.4347890848521987
Y~Y1+Y3+Y7+Y14+FESTIVO+QUINCENA+QUINCENA_DESPUES,5.899598417736208,5.858559029054756,0.6956302069319421
Y~Y1+Y3+Y7+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+FESTIVO,5.987792203622658,5.903782884026518,1.4030099365391058
Y~Y1+Y3+Y7+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA,5.996723681261039,5.914819768220857,1.3658110227109603
Y~Y1+Y3+Y7+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA_DESPUES,5.992472428293696,5.9168143406591325,1.2625521191777325
Y~Y1+Y3+Y7+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA,5.980241328383017,5.897200501506225,1.388586552229416
Y~Y1+Y3+Y7+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA_DESPUES,5.998218071529808,5.90997957985156,1.4710784207240943
Y~Y1+Y3+Y7+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA+QUINCENA_DESPUES,6.010011552057953,5.9146499135522905,1.5867130650191237
Y~Y1+Y3+Y7+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA,5.989468058265693,5.907160053923637,1.37421225960906
Y~Y1+Y3+Y7+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,5.986304608222886,5.912255581196319,1.2369739241944402
Y~Y1+Y3+Y7+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,5.994405001929851,5.920659077217668,1.2302459491549531
Y~Y1+Y3+Y7+CLASE_ACCIDENTE+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.00754539416814,5.910422260187273,1.6166858110660305
Y~Y1+Y3+Y7+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA,6.0598842834477225,5.956783685042967,1.701362494435244
Y~Y1+Y3+Y7+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.05703399998837,5.96215558348892,1.5664171028201703
Y~Y1+Y3+Y7+DIA_SEMANA+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.0654824387589255,5.969689351016015,1.5793152269436093
Y~Y1+Y3+Y7+DIA_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.050221329228698,5.954886560259656,1.575723660033377
Y~Y1+Y3+Y7+FIN_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.058962930280606,5.964193018744675,1.5641276011494196
Y~Y1+Y3+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+FESTIVO,6.143273973909403,6.208383201283591,1.05984573780542
Y~Y1+Y3+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA,6.156298927623472,6.219114560796922,1.0203473533683496
Y~Y1+Y3+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA_DESPUES,6.151387086020512,6.219965530920031,1.1148452201190238
Y~Y1+Y3+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA,6.146416482952023,6.217425741982543,1.1552952720902523
Y~Y1+Y3+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA_DESPUES,6.1425592372042965,6.222656448437043,1.3039713275797638
Y~Y1+Y3+Y14+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA+QUINCENA_DESPUES,6.161601763238345,6.227356496408581,1.0671694747061675
Y~Y1+Y3+Y14+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA,6.146228990296515,6.213773580980426,1.0989598791478286
Y~Y1+Y3+Y14+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.142769993841018,6.217264049166431,1.2127111286944467
Y~Y1+Y3+Y14+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.154616157889184,6.225725987397624,1.1553901605592207
Y~Y1+Y3+Y14+CLASE_ACCIDENTE+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.153573305530432,6.223233265125955,1.1320245349627636
Y~Y1+Y3+Y14+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA,6.250908719480528,6.276780430707441,0.4138872024524216
Y~Y1+Y3+Y14+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.247442117474124,6.281783058206655,0.5496800144250811
Y~Y1+Y3+Y14+DIA_SEMANA+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.261465049852063,6.28736360361355,0.4136181158129914
Y~Y1+Y3+Y14+DIA_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.235266559493101,6.277552553271211,0.6781745956591119
Y~Y1+Y3+Y14+FIN_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.251974945193497,6.284276812037763,0.5166666073909776
Y~Y1+Y3+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA,6.452062512889606,6.531248288468207,1.227293991966256
Y~Y1+Y3+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.448134803639278,6.536902986586755,1.3766489946422429
Y~Y1+Y3+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.45979548733013,6.542810862147831,1.2851084059940057
Y~Y1+Y3+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.470328626245359,6.549315899282266,1.220761380133217
Y~Y1+Y3+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.456166914774741,6.552638807849704,1.494259586972413
Y~Y1+Y3+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.690495094014887,6.729187547573188,0.5783197359028691
Y~Y1+Y4+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA,5.9204529438454,5.785246706644392,2.2837144131271545
Y~Y1+Y4+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO,5.901586330939198,5.743924549410144,2.671515295853736
Y~Y1+Y4+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA,5.930810297886926,5.78619748427604,2.438331464798486
Y~Y1+Y4+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA_DESPUES,5.927053993534956,5.787063481645861,2.36189027536771
Y~Y1+Y4+Y7+Y14+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO,5.9116597329503255,5.773804757609043,2.331916611724254
Y~Y1+Y4+Y7+Y14+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA,5.920501213949537,5.785156719973895,2.286031014684211
Y~Y1+Y4+Y7+Y14+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA_DESPUES,5.916665087196308,5.784880898738424,2.227338991065527
Y~Y1+Y4+Y7+Y14+CLASE_ACCIDENTE+FESTIVO+QUINCENA,5.9256538298757855,5.779285433137929,2.4700801116646534
Y~Y1+Y4+Y7+Y14+CLASE_ACCIDENTE+FESTIVO+QUINCENA_DESPUES,5.922779693872113,5.782557733232733,2.3675025560119662
Y~Y1+Y4+Y7+Y14+CLASE_ACCIDENTE+QUINCENA+QUINCENA_DESPUES,5.92786725416525,5.787746058556719,2.363770806609644
Y~Y1+Y4+Y7+Y14+DIA_SEMANA+FIN_SEMANA+FESTIVO,5.971648439159426,5.802026274139857,2.840457986563006
Y~Y1+Y4+Y7+Y14+DIA_SEMANA+FIN_SEMANA+QUINCENA,6.167021471016966,5.895187331685719,4.407867567978819
Y~Y1+Y4+Y7+Y14+DIA_SEMANA+FIN_SEMANA+QUINCENA_DESPUES,5.980025802854722,5.814717698363056,2.764337645713024
Y~Y1+Y4+Y7+Y14+DIA_SEMANA+FESTIVO+QUINCENA,5.956872335486019,5.776530658835741,3.027455793805665
Y~Y1+Y4+Y7+Y14+DIA_SEMANA+FESTIVO+QUINCENA_DESPUES,5.95214835866696,5.776753074196017,2.9467559257918805
Y~Y1+Y4+Y7+Y14+DIA_SEMANA+QUINCENA+QUINCENA_DESPUES,5.964221855612178,5.787951146827945,2.9554686772485943
Y~Y1+Y4+Y7+Y14+FIN_SEMANA+FESTIVO+QUINCENA,5.974476791117342,5.8016659139113225,2.89248553886676
Y~Y1+Y4+Y7+Y14+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,5.971817752637439,5.804527062357331,2.8013361627826736
Y~Y1+Y4+Y7+Y14+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,5.979635996194971,5.812433418658328,2.796199929946225
Y~Y1+Y4+Y7+Y14+FESTIVO+QUINCENA+QUINCENA_DESPUES,5.955720233696426,5.768155061159981,3.1493281278599
Y~Y1+Y4+Y7+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+FESTIVO,6.029434435023917,5.816534909461574,3.53100324510781
Y~Y1+Y4+Y7+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA,6.038987076128593,5.826678355931651,3.5156346175366675
Y~Y1+Y4+Y7+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA_DESPUES,6.035150561645155,5.828160506690957,3.429741360052719
Y~Y1+Y4+Y7+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA,6.036506061768372,5.815613195207607,3.659283438142607
Y~Y1+Y4+Y7+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA_DESPUES,6.034448639704459,5.820931696124059,3.538300784856093
Y~Y1+Y4+Y7+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA+QUINCENA_DESPUES,6.050079966210951,5.825355327301874,3.714407746081704
Y~Y1+Y4+Y7+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA,6.031420763529306,5.81837261980716,3.532304444922858
Y~Y1+Y4+Y7+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.028481354596629,5.822475086064126,3.417216649022653
Y~Y1+Y4+Y7+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.037297154941115,5.830318991367668,3.4283249318620865
Y~Y1+Y4+Y7+CLASE_ACCIDENTE+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.046794985738198,5.822359429277593,3.711644879476694
Y~Y1+Y4+Y7+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA,6.154154441630681,5.8864042581056975,4.350722525157115
Y~Y1+Y4+Y7+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.151727693879378,5.89108040729561,4.236976985231275
Y~Y1+Y4+Y7+DIA_SEMANA+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.163489311127951,5.897558479998995,4.314614947880702
Y~Y1+Y4+Y7+DIA_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.131341841879548,5.852003828380078,4.555903433592273
Y~Y1+Y4+Y7+FIN_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.154892554166924,5.891968612575939,4.271787675854443
Y~Y1+Y4+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+FESTIVO,6.192758945310815,6.117471856626926,1.2157277450771231
Y~Y1+Y4+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA,6.206326703260562,6.128153863143431,1.259566952478701
Y~Y1+Y4+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA_DESPUES,6.201039937774228,6.129584816155184,1.1523086826738251
Y~Y1+Y4+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA,6.197409945394416,6.128534122313987,1.111364645671274
Y~Y1+Y4+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA_DESPUES,6.194965182788842,6.13024528669964,1.0447176728129184
Y~Y1+Y4+Y14+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA+QUINCENA_DESPUES,6.213567512344658,6.129647761165627,1.3505888688310743
Y~Y1+Y4+Y14+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA,6.1958481304956665,6.120364492699356,1.2182938672235075
Y~Y1+Y4+Y14+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.191867548358049,6.123607336145156,1.1024171896408568
Y~Y1+Y4+Y14+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.204543410242562,6.132909774418847,1.1545351702344586
Y~Y1+Y4+Y14+CLASE_ACCIDENTE+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.205818176855841,6.129516855595313,1.229512678039597
Y~Y1+Y4+Y14+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA,6.334947947225201,6.1921655023425775,2.253885052759816
Y~Y1+Y4+Y14+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.331097208595407,6.196024703500191,2.133477036363215
Y~Y1+Y4+Y14+DIA_SEMANA+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.347452971530258,6.204696880990281,2.249029511211341
Y~Y1+Y4+Y14+DIA_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.313478472120023,6.162876347064266,2.3854064874190635
Y~Y1+Y4+Y14+FIN_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.336376261244259,6.192842998640559,2.2652263168398727
Y~Y1+Y4+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA,6.53705416703053,6.452504374971411,1.2933928631881983
Y~Y1+Y4+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.533707739689394,6.456640196839749,1.1795376518220038
Y~Y1+Y4+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.552523758107793,6.476089255467003,1.166489515527718
Y~Y1+Y4+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.55804614275535,6.455537878341702,1.5630915394959244
Y~Y1+Y4+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.545137410389807,6.468398017143913,1.1724642040987197
Y~Y1+Y4+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA+QUINCENA_DESPUES,6.859360281393926,6.666520521553251,2.8113373832215016
Y~Y1+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+FESTIVO,5.958092645184009,5.828469495684127,2.175581301251804
Y~Y1+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA,5.965110851366598,5.842559781654421,2.0544642466133003
Y~Y1+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FIN_SEMANA+QUINCENA_DESPUES,5.960707155846761,5.842515639747274,1.9828438641471269
Y~Y1+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA,5.958183277537083,5.835431050466002,2.060229122757415
Y~Y1+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+FESTIVO+QUINCENA_DESPUES,5.954438129950912,5.83696752503001,1.9728243430731591
Y~Y1+Y7+Y14+CLASE_ACCIDENTE+DIA_SEMANA+QUINCENA+QUINCENA_DESPUES,5.967473276148111,5.848213345468693,1.998499618860422
Y~Y1+Y7+Y14+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA,5.958096554876418,5.828465424097218,2.175713830503516
Y~Y1+Y7+Y14+CLASE_ACCIDENTE+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,5.954494958188896,5.830309349649024,2.085577524405925
Y~Y1+Y7+Y14+CLASE_ACCIDENTE+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,5.9607096849164805,5.8425150368959375,1.982895565600743
Y~Y1+Y7+Y14+CLASE_ACCIDENTE+FESTIVO+QUINCENA+QUINCENA_DESPUES,5.963913287507659,5.839512165621687,2.0858975623698224
Y~Y1+Y7+Y14+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA,6.068508320744548,5.888842547369552,2.9606249819387696
Y~Y1+Y7+Y14+DIA_SEMANA+FIN_SEMANA+FESTIVO+QUINCENA_DESPUES,6.064352839563179,5.890526751074502,2.866358424177684
Y~Y1+Y7+Y14+DIA_SEMANA+FIN_SEMANA+QUINCENA+QUINCENA_DESPUES,6.074816214243963,5.906001872993746,2.7789209631459992
